Co2 Data from 2017/4/12 17:17:5
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1492018362	463
1492018363	463
1492018363	464
1492018364	464
1492018364	465
1492018365	464
1492018365	464
1492018366	463
1492018367	463
1492018367	463
1492018368	463
1492018368	464
1492018369	464
1492018370	463
1492018370	463
1492018371	462
1492018371	462
1492018372	463
1492018372	463
1492018373	464
1492018374	463
1492018374	463
1492018375	463
1492018375	462
1492018376	462
1492018377	463
1492018377	464
1492018378	463
1492018378	463
1492018379	462
1492018379	461
1492018380	462
1492018381	462
1492018381	463
1492018382	464
1492018382	464
1492018383	464
1492018383	463
1492018384	463
1492018385	463
1492018385	464
1492018386	465
1492018386	465
1492018387	465
1492018387	462
1492018388	462
1492018389	462
1492018389	462
1492018390	464
1492018390	464
1492018391	463
1492018392	462
1492018392	462
1492018393	462
1492018393	462
1492018394	463
1492018394	463
1492018395	463
1492018396	462
1492018396	462
1492018397	462
1492018397	462
1492018398	463
1492018398	465
1492018399	464
1492018400	464
1492018400	463
1492018401	462
1492018401	462
1492018402	462
1492018403	463
1492018403	463
1492018404	463
1492018404	463
1492018405	462
1492018405	461
1492018406	461
1492018407	462
1492018407	464
1492018408	464
1492018408	464
1492018409	464
1492018409	463
1492018410	462
1492018411	462
1492018411	462
1492018412	463
1492018412	464
1492018413	463
1492018414	462
1492018414	462
1492018415	462
1492018415	462
1492018416	463
1492018416	464
1492018417	466
1492018418	465
1492018418	465
1492018419	464
1492018419	464
1492018420	463
1492018420	463
1492018421	463
1492018422	465
1492018422	465
1492018423	465
1492018423	464
1492018424	463
1492018424	463
1492018425	463
1492018426	463
1492018426	465
1492018427	465
1492018427	465
1492018428	465
1492018428	464
1492018429	463
1492018430	463
1492018430	463
1492018431	463
1492018431	464
1492018432	465
1492018432	465
1492018433	465
1492018434	464
1492018434	463
1492018435	463
1492018435	463
1492018436	464
1492018436	464
1492018437	466
1492018438	466
1492018438	465
1492018439	464
1492018439	463
1492018440	463
