Co2 Data from 2017/4/12 17:13:56
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1492018970	445
1492018971	445
1492018972	445
1492018973	445
1492018974	445
1492018975	445
1492018977	445
1492018978	445
1492018979	445
1492018980	445
1492018981	445
1492018982	445
1492018983	445
1492018984	445
1492018985	445
1492018986	445
1492018987	445
1492018988	445
1492018990	445
1492018991	445
1492018992	445
1492018993	445
1492018994	445
1492018995	445
1492018996	445
1492018997	445
1492018998	445
1492018999	445
1492019000	445
1492019001	445
1492019002	445
1492019004	445
1492019005	445
1492019006	445
1492019007	445
1492019008	445
1492019009	445
1492019010	445
1492019011	445
1492019012	445
1492019013	445
1492019014	445
1492019015	445
1492019016	445
1492019017	445
1492019019	445
1492019020	445
1492019021	445
1492019022	445
1492019023	445
1492019024	445
1492019025	445
1492019026	445
1492019027	445
1492019028	445
1492019029	445
1492019030	445
1492019031	445
1492019033	445
1492019034	445
1492019035	445
1492019036	444
1492019037	444
1492019038	444
1492019039	444
1492019040	444
1492019041	444
1492019042	444
1492019043	444
1492019044	444
1492019045	444
1492019047	444
1492019048	444
1492019049	444
1492019050	444
1492019051	444
1492019052	444
1492019053	444
1492019054	444
1492019055	444
1492019056	444
1492019057	444
1492019058	444
1492019059	444
1492019061	444
1492019062	443
1492019063	443
1492019064	443
1492019065	443
1492019066	443
1492019067	443
1492019068	443
1492019069	443
1492019070	443
1492019071	443
1492019072	443
1492019074	443
1492019075	443
1492019076	443
1492019077	443
1492019078	443
1492019079	443
1492019080	443
1492019081	443
1492019082	443
1492019083	442
1492019084	442
1492019085	442
1492019087	442
1492019088	443
1492019089	443
1492019090	442
1492019091	443
1492019092	443
1492019093	442
1492019094	442
1492019095	442
1492019096	442
1492019097	442
1492019098	442
1492019100	442
1492019101	442
1492019102	442
1492019103	442
1492019104	442
1492019105	442
1492019106	443
1492019107	443
1492019108	443
1492019109	443
1492019110	443
1492019111	443
1492019112	443
1492019114	443
1492019115	443
1492019116	443
1492019117	443
1492019118	443
1492019119	444
1492019120	444
1492019121	444
1492019122	444
1492019123	444
1492019124	444
1492019125	444
1492019126	444
1492019128	444
1492019129	444
1492019130	444
1492019131	444
1492019132	444
1492019133	444
1492019134	444
1492019135	444
1492019136	444
1492019137	444
1492019138	444
1492019139	444
1492019141	444
1492019142	444
1492019143	444
1492019144	444
1492019145	444
1492019146	444
1492019147	444
1492019148	444
1492019149	444
1492019150	444
1492019151	444
1492019152	444
1492019154	444
1492019155	444
1492019156	444
1492019157	444
1492019158	444
1492019159	444
1492019160	444
1492019161	444
1492019162	444
1492019163	444
1492019164	444
1492019165	444
1492019167	444
1492019168	444
1492019169	443
1492019170	443
1492019171	443
1492019172	443
1492019173	443
1492019174	443
1492019175	443
1492019176	443
1492019177	443
1492019178	443
1492019179	443
1492019180	443
1492019182	443
1492019183	443
1492019184	443
1492019185	443
1492019186	443
1492019187	443
1492019188	443
1492019189	443
1492019190	443
1492019191	443
1492019192	443
1492019193	443
1492019195	443
1492019196	443
1492019197	443
1492019198	443
1492019199	443
1492019200	443
1492019201	443
1492019202	443
1492019203	443
1492019204	443
1492019205	443
1492019206	443
1492019208	443
1492019209	443
1492019210	443
1492019211	443
1492019212	443
1492019213	443
1492019214	443
1492019215	443
1492019216	443
1492019217	443
1492019218	443
1492019219	443
1492019221	443
1492019222	443
1492019223	443
1492019224	443
1492019225	443
1492019226	443
1492019227	443
1492019228	443
1492019229	443
1492019230	443
1492019231	443
1492019232	443
1492019234	443
1492019235	444
1492019236	444
1492019237	444
1492019238	444
1492019239	444
1492019240	444
1492019241	444
1492019242	444
1492019243	444
1492019244	444
1492019245	444
1492019247	444
1492019248	444
1492019249	444
1492019250	444
1492019251	444
1492019252	444
1492019253	444
1492019254	444
1492019255	444
1492019256	444
1492019257	444
1492019258	444
1492019259	444
1492019261	444
1492019262	444
1492019263	444
1492019264	444
1492019265	444
1492019266	444
1492019267	444
1492019268	444
1492019269	444
1492019270	444
1492019271	444
1492019272	444
1492019273	444
1492019275	444
1492019276	444
1492019277	444
1492019278	444
1492019279	444
1492019280	444
1492019281	444
1492019282	444
1492019283	444
1492019284	444
1492019285	444
1492019286	444
1492019287	444
1492019289	444
1492019290	444
1492019291	444
1492019292	444
1492019293	444
1492019294	444
1492019295	444
1492019296	444
1492019297	444
1492019298	444
1492019299	444
1492019300	444
1492019301	444
1492019303	444
1492019304	444
1492019305	444
1492019306	444
1492019307	444
1492019308	444
1492019309	445
1492019310	445
1492019311	445
1492019312	445
1492019313	445
1492019314	445
1492019315	446
1492019316	445
1492019318	446
1492019319	446
1492019320	446
1492019321	445
1492019322	445
1492019323	445
1492019324	445
1492019325	446
1492019326	446
1492019327	446
1492019328	446
1492019329	446
1492019330	446
1492019332	446
1492019333	446
1492019334	446
1492019335	446
1492019336	446
1492019337	446
1492019338	446
1492019339	446
1492019340	446
1492019341	446
1492019342	446
1492019343	446
1492019345	446
1492019346	446
1492019347	446
1492019348	446
1492019349	446
1492019350	446
1492019351	446
1492019352	446
1492019353	446
1492019354	446
