Co2 Data from 2017/4/7 8:30:32
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1491555842	2417
1491555843	2501
1491555844	2734
1491555846	2001
1491555847	1109
1491555848	1063
1491555849	873
1491555850	1089
1491555851	2078
1491555852	1952
1491555853	1119
1491555854	769
1491555855	562
1491555856	501
1491555857	466
1491555859	447
1491555860	534
1491555861	453
1491555862	339
1491555863	432
1491555864	322
1491555865	362
1491555866	416
1491555867	583
1491555868	444
1491555869	541
1491555870	288
1491555872	65529
1491555873	65445
1491555874	132
1491555875	342
1491555876	339
1491555877	78
1491555878	302
1491555879	263
1491555880	18
1491555882	132
1491555883	247
1491555884	316
1491555885	327
1491555886	65466
1491555887	1535
1491555888	498
1491555889	2366
1491555890	899
1491555891	103
1491555892	952
1491555894	326
1491555895	91
1491555896	222
1491555897	65493
1491555898	142
1491555899	142
1491555900	1262
1491555901	883
1491555902	546
1491555903	497
1491555904	968
1491555905	1003
1491555907	568
1491555908	285
1491555909	695
1491555910	90
1491555911	65457
1491555912	760
1491555913	510
1491555914	527
1491555915	65462
1491555916	192
1491555917	298
1491555919	779
1491555920	742
1491555921	274
1491555922	197
1491555923	197
1491555924	548
1491555925	638
1491555926	374
1491555927	374
1491555928	1477
1491555929	1072
1491555930	1924
1491555931	2381
1491555933	472
1491555934	91
1491555935	87
1491555936	147
1491555937	147
1491555938	147
1491555939	147
1491555940	1038
1491555941	1318
1491555942	1287
1491555943	140
1491555944	305
1491555946	355
1491555947	199
1491555948	1295
1491555949	778
1491555950	2863
1491555951	1548
1491555952	1338
1491555953	2684
1491555954	782
1491555955	2403
1491555956	1882
1491555957	1092
1491555959	950
1491555960	561
1491555961	2134
1491555962	2111
1491555963	1207
1491555964	1706
1491555965	139
1491555966	394
1491555967	392
1491555968	264
1491555969	306
1491555970	65454
1491555972	501
1491555973	1458
1491555974	792
1491555975	1257
1491555976	433
1491555977	817
1491555978	737
1491555979	370
1491555980	717
1491555981	474
1491555982	2287
1491555983	4258
1491555984	356
1491555986	512
1491555987	1416
1491555988	1401
1491555989	1240
1491555990	698
1491555991	790
1491555992	1618
1491555993	1504
1491555994	879
1491555995	1385
1491555996	2086
1491555997	1537
1491555999	2142
1491556000	1892
1491556001	613
1491556002	560
1491556003	948
1491556004	1463
1491556005	1319
1491556006	536
1491556007	562
1491556008	1622
1491556009	809
1491556010	1082
1491556012	2624
1491556013	3271
1491556014	3995
1491556015	1197
1491556016	382
1491556017	616
1491556018	445
1491556019	1689
1491556020	1045
1491556021	855
1491556022	753
1491556023	68
1491556025	273
1491556026	85
1491556027	496
1491556028	432
1491556029	1081
1491556030	379
1491556031	247
1491556032	432
1491556033	65448
1491556034	65448
1491556035	250
1491556037	252
1491556038	505
1491556039	505
1491556040	249
1491556041	1021
1491556042	263
1491556043	421
1491556044	2292
1491556045	245
1491556046	341
1491556047	1223
1491556048	963
1491556049	1354
1491556050	461
1491556052	1467
1491556053	1266
1491556054	2024
1491556055	2243
1491556056	1530
1491556057	714
1491556058	1491
1491556059	1134
1491556060	1105
1491556061	2584
1491556062	435
1491556063	658
1491556064	600
1491556066	786
1491556067	412
1491556068	1752
1491556069	2004
1491556070	880
1491556071	1093
1491556072	976
1491556073	31
1491556074	186
1491556075	12
1491556076	346
1491556077	346
1491556079	229
1491556080	913
1491556081	573
1491556082	628
1491556083	488
1491556084	166
1491556085	854
1491556086	1472
1491556087	940
1491556088	1863
1491556089	585
1491556090	900
1491556092	358
1491556093	428
1491556094	2695
1491556095	881
1491556096	272
1491556097	532
1491556098	281
1491556099	83
1491556100	27
1491556101	65510
1491556102	71
1491556103	875
1491556105	788
1491556106	1193
1491556107	770
1491556108	536
1491556109	1030
1491556110	925
1491556111	2294
1491556112	273
1491556113	440
1491556114	1033
1491556115	1160
1491556116	2250
1491556118	2872
1491556119	2890
1491556120	1360
1491556121	435
1491556122	606
1491556123	31
1491556124	10
1491556125	65527
1491556126	579
1491556127	1133
1491556128	1098
1491556129	1230
1491556131	748
1491556132	140
1491556133	171
1491556134	171
1491556135	58
1491556136	93
1491556137	159
1491556138	298
1491556139	125
1491556140	210
1491556141	77
1491556142	1685
1491556144	1888
1491556145	1146
1491556146	1783
1491556147	1783
1491556148	572
1491556149	294
1491556150	527
1491556151	558
1491556152	1851
1491556153	47
1491556154	297
1491556156	65418
1491556157	224
1491556158	943
1491556159	1205
1491556160	2461
1491556161	1584
1491556162	586
1491556163	1461
1491556164	2482
1491556165	603
1491556166	1048
1491556168	1904
1491556169	1219
1491556170	392
1491556171	45
1491556172	307
1491556173	1142
1491556174	1238
1491556175	728
1491556176	971
1491556177	2100
1491556178	2100
1491556179	800
1491556181	562
1491556182	698
1491556183	336
1491556184	65438
1491556185	65513
1491556186	65515
1491556187	615
1491556188	1668
1491556189	1668
1491556190	1542
1491556192	1403
1491556193	1196
1491556194	1836
1491556195	843
1491556196	386
1491556197	411
1491556198	1154
1491556199	349
1491556200	358
1491556201	493
1491556202	296
1491556203	65490
1491556205	271
1491556206	65443
1491556207	65493
1491556208	106
1491556209	912
1491556210	3398
1491556211	1779
1491556212	2370
1491556213	1532
1491556214	923
1491556215	988
1491556217	91
1491556218	7
1491556219	65495
1491556220	9
1491556221	153
1491556222	17
1491556223	720
1491556224	740
1491556225	1411
1491556226	1306
1491556227	613
1491556228	1559
1491556230	1419
1491556231	561
1491556232	742
1491556233	905
1491556234	65492
1491556235	141
1491556236	105
1491556237	544
1491556238	404
1491556239	362
1491556240	627
1491556242	483
1491556243	544
1491556244	890
1491556245	707
1491556246	1938
1491556247	1787
1491556248	1030
1491556249	947
1491556250	444
1491556251	82
1491556252	321
1491556253	97
1491556255	813
1491556256	460
1491556257	2536
1491556258	2366
1491556259	2921
1491556260	4598
1491556261	2215
1491556262	2123
1491556263	2311
1491556264	335
1491556265	979
1491556266	134
1491556267	1949
1491556269	1407
1491556270	107
1491556271	878
1491556272	1341
1491556273	2012
1491556274	4212
1491556275	1611
1491556276	936
1491556277	888
1491556278	136
1491556279	86
1491556280	65523
1491556282	65523
1491556283	65464
1491556284	953
1491556285	357
1491556286	65451
1491556287	498
1491556288	60
1491556289	992
1491556290	752
1491556291	378
1491556293	174
1491556294	507
1491556295	279
1491556296	440
1491556297	60
1491556298	572
1491556299	530
1491556300	267
1491556301	608
1491556302	302
1491556303	935
1491556304	1211
1491556306	641
1491556307	317
1491556308	122
1491556309	122
1491556310	633
1491556311	985
1491556312	1544
1491556313	792
1491556314	165
1491556315	2016
1491556316	1501
1491556318	1064
1491556319	978
1491556320	700
1491556321	1573
1491556322	632
1491556323	1500
1491556324	1396
1491556325	480
1491556326	608
1491556327	613
1491556328	1295
1491556329	975
1491556330	975
1491556332	1672
1491556333	932
1491556334	792
1491556335	180
1491556336	68
1491556337	68
1491556338	68
1491556339	65499
1491556340	472
1491556341	472
1491556342	220
1491556343	112
1491556344	113
1491556346	984
1491556347	565
1491556348	701
1491556349	1863
1491556350	721
1491556351	606
1491556352	331
1491556353	1123
1491556354	853
1491556355	640
1491556356	99
1491556357	56
1491556358	56
1491556360	56
1491556361	65470
1491556362	65470
1491556363	65470
1491556364	65487
1491556365	65487
1491556366	65429
1491556368	417
1491556369	65448
1491556370	307
1491556371	2066
1491556372	1496
1491556373	1225
1491556374	1248
1491556375	2858
1491556376	2324
1491556377	1516
1491556378	1121
1491556379	1153
1491556381	203
1491556382	323
1491556383	1091
1491556384	630
1491556385	334
1491556386	65431
1491556387	174
1491556388	186
1491556389	402
1491556390	624
1491556391	1677
1491556393	1609
1491556394	574
1491556395	362
1491556396	247
1491556397	247
1491556398	197
1491556399	251
1491556400	431
1491556401	534
1491556402	487
1491556403	116
1491556404	169
1491556406	242
1491556407	882
1491556408	382
1491556409	770
1491556410	480
1491556411	440
1491556412	1994
1491556413	602
1491556414	209
1491556415	283
1491556416	1386
1491556417	1508
1491556418	1680
1491556420	1796
1491556421	143
1491556422	119
1491556423	123
1491556424	657
1491556425	734
1491556426	240
1491556427	283
1491556428	434
1491556429	267
1491556430	7
1491556431	304
1491556433	65501
1491556434	145
1491556435	459
1491556436	444
1491556437	52
1491556438	34
1491556439	185
1491556440	132
1491556441	132
1491556442	65532
1491556443	86
1491556445	848
1491556446	266
1491556447	266
1491556448	610
1491556449	65518
1491556450	65535
1491556451	332
1491556452	65459
1491556453	40
1491556454	586
1491556455	1163
1491556457	1325
1491556458	129
1491556459	315
1491556460	682
1491556461	530
1491556462	934
1491556463	1176
1491556464	1005
1491556465	703
1491556466	607
1491556467	1276
1491556468	85
1491556469	277
1491556470	96
1491556472	106
1491556473	215
1491556474	215
1491556475	643
1491556476	825
1491556477	421
1491556478	1042
1491556479	606
1491556480	1452
1491556481	301
1491556482	228
1491556483	691
1491556484	881
1491556486	781
1491556487	642
1491556488	392
1491556489	487
1491556490	1033
1491556491	227
1491556492	235
1491556493	191
1491556494	633
1491556495	1209
1491556496	786
1491556497	878
1491556499	388
1491556500	73
1491556501	13
1491556502	664
1491556503	859
1491556504	2007
1491556505	951
1491556506	1019
1491556507	101
1491556508	65479
1491556509	337
1491556510	264
1491556512	24
1491556513	233
1491556514	492
1491556515	691
1491556516	563
1491556517	1376
1491556518	772
1491556519	1290
1491556520	871
1491556521	142
1491556522	378
1491556523	320
1491556525	23
1491556526	300
1491556527	174
1491556528	416
1491556529	260
1491556530	273
1491556531	853
1491556532	508
1491556533	630
1491556534	313
1491556535	65464
1491556537	206
1491556538	367
1491556539	455
1491556540	1232
1491556541	47
1491556542	445
1491556543	585
1491556544	153
1491556545	65529
1491556546	65484
1491556548	65496
1491556549	389
1491556550	265
1491556551	1166
1491556552	919
1491556553	1738
1491556554	2117
1491556555	220
1491556556	495
1491556557	913
1491556558	39
1491556559	600
1491556561	892
1491556562	123
1491556563	154
1491556564	484
1491556565	60
1491556566	124
1491556567	2105
1491556568	606
1491556569	1546
1491556570	2743
1491556571	1867
1491556572	268
1491556574	302
1491556575	918
1491556576	122
1491556577	48
1491556578	633
1491556579	562
1491556580	720
1491556581	328
1491556582	65487
1491556583	541
1491556584	680
1491556586	433
1491556587	806
1491556588	349
1491556589	555
1491556590	1649
1491556591	360
1491556592	1295
1491556593	531
1491556594	562
1491556595	560
1491556596	96
1491556597	397
1491556598	365
1491556600	940
1491556601	802
1491556602	1706
1491556603	1155
1491556604	2587
1491556605	3318
1491556606	2592
1491556607	1733
1491556608	1614
1491556609	1136
1491556610	235
1491556611	507
1491556612	157
1491556614	517
1491556615	557
1491556616	63
1491556617	258
1491556618	65494
1491556619	616
1491556620	505
1491556621	1222
1491556622	1249
1491556623	698
1491556624	565
1491556625	82
1491556627	627
1491556628	865
1491556629	1119
1491556630	1797
1491556631	2531
1491556632	1762
1491556633	1252
1491556634	2237
1491556635	2021
1491556636	1711
1491556637	931
1491556638	1382
1491556640	1570
1491556641	185
1491556642	1488
1491556643	1268
1491556644	1471
1491556645	1471
1491556646	1686
1491556647	702
1491556648	798
1491556649	992
1491556650	781
1491556651	434
1491556652	202
1491556653	367
1491556655	65489
1491556656	138
1491556657	96
1491556658	271
1491556659	421
1491556660	550
1491556661	344
1491556662	183
1491556663	747
1491556664	135
1491556665	682
1491556667	591
1491556668	316
1491556669	916
1491556670	757
1491556671	356
1491556672	746
1491556673	589
1491556674	589
1491556675	2426
1491556676	310
1491556677	529
1491556678	350
1491556680	149
1491556681	65465
1491556682	3
1491556683	3
1491556684	28
1491556685	683
1491556686	1405
1491556687	748
1491556688	536
1491556689	777
1491556690	657
1491556692	154
1491556693	56
1491556694	56
1491556695	116
1491556696	84
1491556697	1190
1491556698	577
1491556699	406
1491556700	11
1491556701	39
1491556702	974
1491556703	2186
1491556704	1579
1491556706	983
1491556707	628
1491556708	509
1491556709	600
1491556710	341
1491556711	1290
1491556712	836
1491556713	817
1491556714	707
1491556715	250
1491556716	394
1491556717	106
1491556718	1046
1491556720	483
1491556721	227
1491556722	1086
1491556723	1538
1491556724	801
1491556725	815
1491556726	668
1491556727	366
1491556728	388
1491556729	65439
1491556730	159
1491556732	12
1491556733	202
1491556734	1166
1491556735	173
1491556736	446
1491556737	352
1491556738	459
1491556739	550
1491556740	65496
1491556741	140
1491556742	555
1491556743	65441
1491556745	289
1491556746	211
1491556747	469
1491556748	488
1491556749	916
1491556750	1902
1491556751	1178
1491556752	2323
1491556753	4082
1491556754	2593
1491556755	1610
1491556756	1204
1491556758	1169
1491556759	2617
1491556760	262
1491556761	323
1491556762	108
1491556763	195
1491556764	378
1491556765	1576
1491556766	1256
1491556767	1256
1491556768	3990
1491556769	877
1491556770	1356
1491556772	441
1491556773	1199
1491556774	2382
1491556775	1535
1491556776	3735
1491556777	1004
1491556778	2953
1491556779	2824
1491556780	633
1491556781	2379
1491556782	1352
1491556784	1526
1491556785	3256
1491556786	2212
1491556787	4188
1491556788	5578
1491556789	5273
1491556790	1870
1491556791	2619
1491556792	884
1491556793	224
1491556794	65440
1491556796	65440
1491556797	325
1491556798	570
1491556799	500
1491556800	305
1491556801	1588
1491556802	1263
1491556803	3172
1491556804	67
1491556805	474
1491556806	1155
1491556808	728
1491556809	697
1491556810	256
1491556811	65459
1491556812	1555
1491556813	1685
1491556814	1853
1491556815	528
1491556816	3940
1491556817	3309
1491556818	1367
1491556820	1147
1491556821	663
1491556822	1798
1491556823	1084
1491556824	371
1491556825	828
1491556826	504
1491556827	1736
1491556828	2815
1491556829	1833
1491556830	2580
1491556831	1908
1491556833	47
1491556834	300
1491556835	892
1491556836	1653
1491556837	565
1491556838	2133
1491556839	1719
1491556840	1066
1491556841	1139
1491556842	839
1491556843	411
1491556844	95
1491556845	95
1491556847	65433
1491556848	424
1491556849	236
1491556850	342
1491556851	482
1491556852	482
1491556853	65530
1491556854	540
1491556855	977
1491556856	1209
1491556857	368
1491556859	496
1491556860	258
1491556861	321
1491556862	22
1491556863	75
1491556864	149
1491556865	194
1491556866	1042
1491556867	2288
1491556868	1622
1491556869	1142
1491556870	1143
1491556871	534
1491556873	829
1491556874	2655
1491556875	2655
1491556876	2095
1491556877	2095
1491556878	2543
1491556879	954
1491556880	219
1491556881	219
1491556882	219
1491556883	457
1491556884	1570
1491556885	2480
1491556887	1720
1491556888	642
1491556889	136
1491556890	173
1491556891	3
1491556892	390
1491556893	771
1491556894	777
1491556895	1295
1491556896	827
1491556897	529
1491556898	529
1491556899	529
1491556901	644
1491556902	356
1491556903	1182
1491556904	1182
1491556905	746
1491556906	200
1491556907	199
1491556908	445
1491556909	1584
1491556910	774
1491556911	1128
1491556912	1107
1491556914	65529
1491556915	577
1491556916	66
1491556917	157
1491556918	157
1491556919	234
1491556920	743
1491556921	332
1491556922	1112
1491556923	2099
1491556924	1558
1491556925	2964
1491556927	1869
1491556928	2536
1491556929	2358
1491556930	3838
1491556931	2849
1491556932	512
1491556933	65466
1491556934	65466
1491556935	65430
1491556937	32
1491556938	32
1491556939	798
1491556940	889
1491556941	366
1491556942	140
1491556943	7
1491556944	100
1491556945	513
1491556946	605
1491556947	163
1491556948	163
1491556950	92
1491556951	512
1491556952	845
1491556953	968
1491556954	817
1491556955	342
1491556956	1724
1491556957	1724
1491556958	1893
1491556959	606
1491556960	1904
1491556961	2716
1491556963	1903
1491556964	165
1491556965	437
1491556966	246
1491556967	45
1491556968	65457
1491556969	33
1491556970	346
1491556971	79
1491556972	1038
1491556973	1141
1491556974	1138
1491556975	358
1491556977	358
1491556978	358
1491556979	358
1491556980	219
1491556981	214
1491556982	80
1491556983	80
1491556984	700
1491556985	713
1491556986	585
1491556987	491
1491556988	1030
1491556989	960
1491556991	794
1491556992	713
1491556993	1157
1491556994	550
1491556995	345
1491556996	345
1491556997	345
1491556998	345
1491556999	345
1491557000	345
1491557001	345
1491557002	345
1491557004	345
1491557005	345
1491557006	218
1491557007	276
1491557008	157
1491557009	2996
1491557010	1367
1491557011	425
1491557012	360
1491557013	992
1491557014	2654
1491557016	1216
1491557017	1118
1491557018	602
1491557019	257
1491557020	1793
1491557021	1337
1491557022	593
1491557023	160
1491557024	105
1491557025	65527
1491557026	2634
1491557027	808
1491557029	1246
1491557030	861
1491557031	871
1491557032	662
1491557033	374
1491557034	814
1491557035	814
1491557036	594
1491557037	673
1491557038	224
1491557039	32
1491557040	1605
1491557041	1190
1491557043	1552
1491557044	664
1491557045	2030
1491557046	337
1491557047	247
1491557048	413
1491557049	428
1491557050	1526
1491557051	3385
1491557052	1112
1491557053	1125
1491557054	1719
1491557055	904
1491557057	3983
1491557058	237
1491557059	588
1491557060	1452
1491557061	1589
1491557062	642
1491557063	343
1491557064	2237
1491557065	4911
1491557066	1766
1491557067	2330
1491557068	1161
1491557070	2915
1491557071	6639
1491557072	5601
1491557073	2683
1491557074	1583
1491557075	1156
1491557076	22
1491557077	610
1491557078	619
1491557079	1648
1491557080	1041
1491557082	876
1491557083	806
1491557084	284
1491557085	3691
1491557086	1197
1491557087	4162
1491557088	2700
1491557089	992
1491557090	3113
1491557091	1247
1491557092	3031
1491557093	2080
1491557095	1346
1491557096	1980
1491557097	1814
1491557098	2476
1491557099	722
1491557100	1774
1491557101	1370
1491557102	1370
1491557103	2399
1491557104	2399
1491557105	51
1491557107	102
1491557108	707
1491557109	539
1491557110	32
1491557111	1048
1491557112	803
1491557113	65489
1491557114	65489
1491557115	106
1491557116	116
1491557117	830
1491557119	1614
1491557120	2734
1491557121	3348
1491557122	3477
1491557123	1480
1491557124	125
1491557125	125
1491557126	125
1491557127	606
1491557128	362
1491557129	1008
1491557130	253
1491557131	273
1491557133	273
1491557134	137
1491557135	363
1491557136	322
1491557137	322
1491557138	322
1491557139	322
1491557140	322
1491557141	251
1491557142	251
1491557143	275
1491557144	28
1491557145	153
1491557147	62
1491557148	165
1491557149	786
1491557150	497
1491557151	1200
1491557152	50
1491557153	50
1491557154	1144
1491557155	1882
1491557156	1342
1491557157	1342
1491557158	65482
1491557160	133
1491557161	159
1491557162	159
1491557163	159
1491557164	159
1491557165	13
1491557166	481
1491557167	2131
1491557168	2131
1491557169	2131
1491557170	2741
1491557171	2741
1491557172	2741
1491557174	2741
1491557175	525
1491557176	904
1491557177	2190
1491557178	1806
1491557179	2825
1491557180	1850
1491557181	3637
1491557182	3637
1491557183	2613
1491557184	5863
1491557185	1933
1491557186	1933
1491557188	1367
1491557189	1044
1491557190	1045
1491557191	582
1491557192	525
1491557193	598
1491557194	431
1491557195	625
1491557196	625
1491557197	625
1491557198	1623
1491557199	1846
1491557201	1622
1491557202	504
1491557203	65508
1491557204	402
1491557205	311
1491557206	311
1491557207	424
1491557208	1103
1491557209	3971
1491557210	2064
1491557211	65479
1491557213	75
1491557214	7
1491557215	221
1491557216	221
1491557217	221
1491557218	249
1491557219	149
1491557220	187
1491557221	253
1491557222	658
1491557223	1733
1491557225	688
1491557226	688
1491557227	914
1491557228	650
1491557229	2323
1491557230	1282
1491557231	1044
1491557232	3954
1491557233	740
1491557234	723
1491557235	271
1491557236	1253
1491557237	1271
1491557239	1109
1491557240	361
1491557241	418
1491557242	130
1491557243	978
1491557244	978
1491557245	341
1491557246	579
1491557247	95
1491557248	41
1491557249	41
1491557250	7
1491557252	320
1491557253	519
1491557254	519
1491557255	472
1491557256	436
1491557257	427
1491557258	421
1491557259	419
1491557260	419
1491557261	418
1491557262	416
1491557263	415
1491557265	415
1491557266	414
1491557267	414
1491557268	415
1491557269	416
1491557270	419
1491557271	419
1491557272	420
1491557273	421
1491557274	421
1491557275	422
1491557276	422
1491557277	422
1491557279	422
1491557280	422
1491557281	422
1491557282	422
1491557283	424
1491557284	426
1491557285	426
1491557286	427
1491557287	427
1491557288	427
1491557289	426
1491557290	426
1491557292	425
1491557293	425
1491557294	424
1491557295	424
1491557296	423
1491557297	423
1491557298	423
1491557299	422
1491557300	422
1491557301	422
