Co2 Data from 2017/3/3 13:47:15
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1488549693	430
1488549694	430
1488549695	430
1488549696	430
1488549697	430
1488549698	430
1488549699	430
1488549700	430
1488549702	430
1488549703	430
1488549704	430
1488549705	430
1488549706	430
1488549707	430
1488549708	430
1488549709	430
1488549710	430
1488549711	430
1488549712	430
1488549713	430
1488549714	430
1488549715	430
1488549717	430
1488549718	430
1488549719	430
1488549720	430
1488549721	430
1488549722	430
1488549723	430
1488549724	430
1488549725	430
1488549726	430
1488549727	430
1488549728	430
1488549729	430
1488549730	430
1488549732	429
1488549733	429
1488549734	429
1488549735	429
1488549736	429
1488549737	429
1488549738	429
1488549739	429
1488549740	429
1488549741	428
1488549742	428
1488549743	428
1488549744	428
1488549746	429
1488549747	428
1488549748	428
1488549749	428
1488549750	427
1488549751	427
1488549752	427
1488549753	427
1488549754	427
1488549755	427
1488549756	427
1488549757	427
1488549758	427
1488549760	427
1488549761	427
1488549762	427
1488549763	427
1488549764	427
1488549765	426
1488549766	426
1488549767	426
1488549768	427
1488549769	427
1488549770	427
1488549771	427
1488549772	427
1488549774	427
1488549775	427
1488549776	427
1488549777	427
1488549778	428
1488549779	428
1488549780	428
1488549781	428
1488549782	427
1488549783	427
1488549784	427
1488549785	427
1488549786	427
1488549788	427
1488549789	427
1488549790	428
1488549791	428
1488549792	427
1488549793	427
1488549794	427
1488549795	427
1488549796	427
1488549797	427
1488549798	427
1488549799	427
1488549800	427
1488549802	427
1488549803	427
1488549804	427
1488549805	427
1488549806	428
1488549807	428
1488549808	428
1488549809	428
1488549810	427
1488549811	427
1488549812	427
1488549813	427
1488549814	427
1488549816	427
1488549817	427
1488549818	427
1488549819	427
1488549820	427
1488549821	427
1488549822	427
1488549823	427
1488549824	427
1488549825	426
1488549826	427
1488549827	427
1488549828	427
1488549830	426
1488549831	427
1488549832	426
1488549833	426
1488549834	426
1488549835	426
1488549836	426
1488549837	426
1488549838	426
1488549839	426
1488549840	426
1488549841	426
1488549842	426
1488549843	426
1488549845	426
1488549846	426
1488549847	426
1488549848	426
1488549849	426
1488549850	426
1488549851	426
1488549852	426
1488549853	426
1488549854	426
1488549855	426
1488549856	426
1488549857	426
1488549858	426
1488549860	426
1488549861	426
1488549862	426
1488549863	426
1488549864	426
1488549865	426
1488549866	426
1488549867	426
1488549868	426
1488549869	426
1488549870	426
1488549871	426
1488549872	426
1488549874	426
1488549875	426
1488549876	426
1488549877	426
1488549878	426
1488549879	426
1488549880	426
1488549881	426
1488549882	426
1488549883	426
1488549884	426
1488549885	426
1488549886	427
1488549888	427
1488549889	427
1488549890	427
1488549891	427
1488549892	427
1488549893	427
1488549894	427
1488549895	427
1488549896	427
1488549897	427
1488549898	427
1488549899	427
1488549900	427
1488549902	427
1488549903	427
1488549904	427
1488549905	427
1488549906	427
1488549907	427
1488549908	427
1488549909	427
1488549910	427
1488549911	427
1488549912	427
1488549913	427
1488549914	427
1488549916	427
1488549917	428
1488549918	428
1488549919	428
1488549920	428
1488549921	428
1488549922	428
1488549923	428
1488549924	428
1488549925	428
1488549926	428
1488549927	428
1488549928	428
1488549930	428
1488549931	428
1488549932	428
1488549933	428
1488549934	428
1488549935	428
1488549936	428
1488549937	428
1488549938	428
1488549939	428
1488549940	428
1488549941	428
1488549942	428
1488549944	428
1488549945	428
1488549946	428
1488549947	428
1488549948	428
1488549949	429
1488549950	429
1488549951	428
1488549952	428
1488549953	428
1488549954	428
1488549955	428
1488549956	428
1488549958	428
1488549959	428
1488549960	428
1488549961	428
1488549962	428
1488549963	428
1488549964	428
1488549965	428
1488549966	428
1488549967	428
1488549968	428
1488549969	428
1488549970	428
1488549972	428
1488549973	428
1488549974	428
1488549975	428
1488549976	428
1488549977	428
1488549978	428
1488549979	428
1488549980	428
1488549981	428
1488549982	428
1488549983	428
1488549984	428
1488549986	429
1488549987	428
1488549988	428
1488549989	428
1488549990	428
1488549991	428
1488549992	428
1488549993	428
1488549994	428
1488549995	428
1488549996	428
1488549997	428
1488549998	428
1488550000	428
1488550001	428
1488550002	428
1488550003	428
1488550004	428
1488550005	428
1488550006	428
1488550007	428
1488550008	428
1488550009	428
1488550010	428
1488550011	428
1488550012	428
1488550014	428
1488550015	428
1488550016	428
1488550017	428
1488550018	428
1488550019	428
1488550020	428
1488550021	428
1488550022	428
1488550023	428
1488550024	428
1488550025	428
1488550026	428
1488550028	428
1488550029	428
1488550030	427
1488550031	427
1488550032	427
1488550033	426
1488550034	426
1488550035	426
1488550036	426
1488550037	426
1488550038	426
1488550039	426
1488550041	426
1488550042	426
1488550043	426
1488550044	426
1488550045	426
1488550046	426
1488550047	426
1488550048	426
1488550049	426
1488550050	426
1488550051	426
1488550052	425
1488550053	425
1488550055	425
1488550056	425
1488550057	425
1488550058	425
1488550059	425
1488550060	425
1488550061	425
1488550062	425
1488550063	425
1488550064	425
1488550065	425
1488550066	425
1488550067	425
1488550069	426
1488550070	426
1488550071	425
1488550072	425
1488550073	425
1488550074	425
1488550075	425
1488550076	425
1488550077	426
1488550078	426
1488550079	426
1488550080	426
1488550081	426
1488550083	426
1488550084	426
1488550085	426
1488550086	426
1488550087	426
1488550088	426
1488550089	426
1488550090	426
1488550091	426
1488550092	426
1488550093	425
1488550094	425
1488550095	425
1488550097	425
1488550098	425
1488550099	425
1488550100	425
1488550101	425
1488550102	425
1488550103	425
1488550104	425
1488550105	425
1488550106	425
1488550107	425
1488550108	425
1488550109	425
1488550111	425
1488550112	425
1488550113	425
1488550114	425
1488550115	425
1488550116	425
1488550117	425
1488550118	425
1488550119	425
1488550120	425
1488550121	424
1488550122	425
1488550123	425
1488550124	425
1488550126	425
1488550127	425
1488550128	425
1488550129	425
1488550130	426
1488550131	425
1488550132	425
1488550133	424
