Co2 Data from 2017/3/29 12:34:0
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1490791215	447
1490791216	447
1490791217	448
1490791217	448
1490791218	449
1490791218	449
1490791219	449
1490791220	449
1490791220	449
1490791221	449
1490791221	449
1490791222	449
1490791222	449
1490791223	449
1490791224	449
1490791224	449
1490791225	449
1490791225	449
1490791226	448
1490791226	448
1490791227	448
1490791228	448
1490791228	449
1490791229	449
1490791229	448
1490791230	448
1490791230	448
1490791231	448
1490791232	448
1490791232	447
1490791233	448
1490791233	448
1490791234	449
1490791234	449
1490791235	449
1490791236	449
1490791236	449
1490791237	449
1490791237	449
1490791238	448
1490791238	449
1490791239	448
1490791240	448
1490791240	448
1490791241	448
1490791241	448
1490791242	448
1490791243	448
1490791243	448
1490791244	448
1490791244	448
1490791245	448
1490791245	448
1490791246	448
1490791247	448
1490791247	448
1490791248	448
1490791248	448
1490791249	448
1490791249	449
1490791250	449
1490791251	449
1490791251	449
1490791252	449
1490791252	449
1490791253	449
1490791254	449
1490791254	449
1490791255	449
1490791255	449
1490791256	449
1490791256	449
1490791257	449
1490791258	449
1490791258	449
1490791259	450
1490791259	450
1490791260	450
1490791260	450
1490791261	449
1490791262	449
1490791262	449
1490791263	449
1490791263	449
1490791264	449
1490791264	449
1490791265	449
1490791266	449
1490791266	449
1490791267	449
1490791267	449
1490791268	450
1490791268	450
1490791269	450
1490791270	450
1490791270	450
1490791271	449
1490791271	449
1490791272	449
1490791272	449
1490791273	449
1490791274	449
1490791274	449
1490791275	449
1490791275	449
1490791276	449
1490791277	449
1490791277	449
1490791278	449
1490791278	449
1490791279	449
1490791279	449
1490791280	449
1490791281	449
1490791281	449
1490791282	449
1490791282	449
1490791283	449
1490791283	449
1490791284	449
1490791285	449
1490791285	449
1490791286	449
1490791286	449
1490791287	449
1490791287	449
1490791288	449
1490791289	449
1490791289	449
1490791290	449
1490791290	449
1490791291	449
1490791291	449
1490791292	449
1490791293	449
1490791293	449
1490791294	449
1490791294	449
1490791295	449
1490791295	449
1490791296	449
1490791297	449
1490791297	449
1490791298	449
1490791298	448
1490791299	448
1490791299	448
1490791300	448
1490791301	449
1490791301	449
1490791302	449
1490791302	449
1490791303	449
1490791304	449
1490791304	449
1490791305	449
1490791305	450
1490791306	450
1490791307	450
1490791307	450
1490791308	450
1490791308	450
1490791309	450
1490791309	450
1490791310	450
1490791311	450
1490791311	449
1490791312	449
1490791312	449
1490791313	449
1490791313	448
1490791314	448
1490791315	449
1490791315	449
1490791316	449
1490791316	449
1490791317	448
1490791317	448
1490791318	448
1490791319	448
1490791319	448
1490791320	448
1490791320	449
1490791321	449
1490791322	449
1490791322	449
1490791323	449
1490791323	448
1490791324	448
1490791324	448
1490791325	448
1490791326	448
1490791326	448
1490791327	448
1490791327	448
1490791328	448
1490791329	448
1490791329	448
1490791330	449
1490791330	449
1490791331	449
1490791331	449
1490791332	449
1490791333	449
1490791333	448
1490791334	448
1490791334	448
1490791335	449
1490791335	449
1490791336	449
1490791337	449
1490791337	449
1490791338	449
1490791338	449
1490791339	449
1490791339	449
1490791340	449
1490791341	449
1490791341	449
1490791342	450
1490791342	450
1490791343	450
1490791343	450
1490791344	450
1490791345	450
1490791345	450
1490791346	450
1490791346	450
1490791347	450
1490791347	449
1490791348	449
1490791349	449
1490791349	449
1490791350	450
1490791350	450
1490791351	450
1490791352	450
1490791352	449
1490791353	449
1490791353	449
1490791354	449
1490791355	449
1490791355	449
1490791356	449
1490791356	449
1490791357	449
1490791357	449
1490791358	449
1490791359	449
1490791359	449
1490791360	449
1490791360	449
1490791361	449
1490791361	449
1490791362	449
1490791363	449
1490791363	449
1490791364	449
1490791364	449
1490791365	449
1490791365	449
1490791366	448
1490791367	448
1490791367	448
1490791368	448
1490791368	448
1490791369	448
1490791369	448
1490791370	448
1490791371	448
1490791371	448
1490791372	448
1490791372	447
1490791373	447
1490791374	448
1490791374	448
1490791375	448
1490791375	448
1490791376	448
1490791377	448
1490791377	447
1490791378	447
1490791378	448
1490791379	448
1490791379	448
1490791380	448
1490791381	448
1490791381	448
1490791382	448
1490791382	448
1490791383	448
1490791383	448
1490791384	449
1490791385	449
1490791385	448
1490791386	448
1490791386	448
1490791387	448
1490791387	448
1490791388	448
1490791389	448
1490791389	448
1490791390	448
1490791390	448
1490791391	448
1490791391	448
1490791392	448
1490791393	448
1490791393	449
1490791394	449
1490791394	449
1490791395	449
1490791395	449
1490791396	449
1490791397	449
1490791397	449
1490791398	449
1490791398	450
1490791399	450
1490791399	449
1490791400	449
1490791401	449
1490791401	449
1490791402	449
1490791402	449
1490791403	449
1490791403	449
1490791404	449
1490791405	449
1490791405	449
1490791406	449
1490791406	449
1490791407	449
1490791407	449
1490791408	449
1490791409	450
1490791409	449
1490791410	449
1490791410	449
1490791411	449
1490791412	449
1490791412	450
1490791413	450
1490791413	450
1490791414	450
1490791415	450
1490791415	450
